date,reserves_billions,required_reserves,excess_reserves
2025-10-01 14:55:26.434325,3892.896174863388,311.43169398907105,3581.464480874317
2025-10-02 14:55:26.434325,3513.1693989071036,281.0535519125683,3232.1158469945353
2025-10-03 14:55:26.434325,3573.44262295082,285.8754098360656,3287.5672131147544
2025-10-04 14:55:26.434325,3561.041530054645,284.8833224043716,3276.1582076502737
2025-10-05 14:55:26.434325,3620.1092896174864,289.6087431693989,3330.500546448088
2025-10-06 14:55:26.434325,3754.2622950819673,300.3409836065574,3453.92131147541
2025-10-07 14:55:26.434325,3814.535519125683,305.16284153005466,3509.3726775956284
2025-10-08 14:55:26.434325,3874.808743169399,309.9846994535519,3564.824043715847
2025-10-09 14:55:26.434325,3935.0819672131147,314.80655737704916,3620.2754098360656
2025-10-10 14:55:26.434325,3995.3551912568305,319.62841530054646,3675.726775956284
2025-10-11 14:55:26.434325,3974.5158469945354,317.9612677595628,3656.5545792349726
2025-10-12 14:55:26.434325,4033.5836065573762,322.6866885245901,3710.8969180327863
2025-10-13 14:55:26.434325,3736.1748633879783,298.8939890710383,3437.2808743169403
2025-10-14 14:55:26.434325,3796.448087431694,303.7158469945355,3492.732240437159
2025-10-15 14:55:26.434325,3856.72131147541,308.53770491803283,3548.1836065573775
2025-10-16 14:55:26.434325,3916.9945355191257,313.3595628415301,3603.6349726775957
2025-10-17 14:55:26.434325,3977.2677595628415,318.1814207650273,3659.0863387978143
2025-10-18 14:55:26.434325,3956.7901639344263,316.5432131147541,3640.2469508196723
2025-10-19 14:55:26.434325,4015.857923497268,321.2686338797815,3694.589289617487
2025-10-20 14:55:26.434325,4158.087431693989,332.6469945355191,3825.44043715847
2025-10-21 14:55:26.434325,3618.3606557377047,289.4688524590164,3328.8918032786887
2025-10-22 14:55:26.434325,3678.6338797814205,294.2907103825136,3384.343169398907
2025-10-23 14:55:26.434325,3738.907103825137,299.1125683060109,3439.794535519126
2025-10-24 14:55:26.434325,3359.1803278688526,268.7344262295082,3090.4459016393444
2025-10-25 14:55:26.434325,3351.064480874317,268.0851584699453,3082.9793224043715
2025-10-26 14:55:26.434325,3410.1322404371585,272.8105792349727,3137.321661202186
